trailID,area_name,state,geolocation
10253737,Cherokee,North Carolina,"{'lat': 35.50533, 'lng': -83.30143}"
10398300,Bryson City,North Carolina,"{'lat': 35.45958, 'lng': -83.43861}"
10264326,Fontana Dam,North Carolina,"{'lat': 35.46104, 'lng': -83.81105}"
10291425,Fontana Dam,North Carolina,"{'lat': 35.45235, 'lng': -83.8026}"
10111184,Cherokee,North Carolina,"{'lat': 35.63363, 'lng': -83.17906}"
10235708,Cherokee,North Carolina,"{'lat': 35.56269, 'lng': -83.31071}"
10302284,Robbinsville,North Carolina,"{'lat': 35.46749, 'lng': -83.87672}"
10111285,Waynesville,North Carolina,"{'lat': 35.63137, 'lng': -83.08812}"
10293654,Cherokee,North Carolina,"{'lat': 35.58572, 'lng': -83.35803}"
10389405,Waynesville,North Carolina,"{'lat': 35.58202, 'lng': -83.07022}"
10259333,Cherokee,North Carolina,"{'lat': 35.59945, 'lng': -83.42296}"
10013980,Cherokee,North Carolina,"{'lat': 35.60892, 'lng': -83.2232}"
10308036,Bryson City,North Carolina,"{'lat': 35.46494, 'lng': -83.43356}"
10008848,Waynesville,North Carolina,"{'lat': 35.75111, 'lng': -83.10966}"
10442841,Cherokee,North Carolina,"{'lat': 35.61103, 'lng': -83.42493}"
10259317,Robbinsville,North Carolina,"{'lat': 35.46757, 'lng': -83.87672}"
10252302,Bryson City,North Carolina,"{'lat': 35.49208, 'lng': -83.37095}"
10290132,Maggie Valley,North Carolina,"{'lat': 35.75232, 'lng': -83.10997}"
10259316,Robbinsville,North Carolina,"{'lat': 35.46115, 'lng': -83.81104}"
10308037,Bryson City,North Carolina,"{'lat': 35.45986, 'lng': -83.43873}"
10258631,Waynesville,North Carolina,"{'lat': 35.557900000000004, 'lng': -83.3126}"
10314100,Waynesville,North Carolina,"{'lat': 35.62655, 'lng': -83.11245}"
10010509,Waynesville,North Carolina,"{'lat': 35.62695, 'lng': -83.11333}"
10365352,Bryson City,North Carolina,"{'lat': 35.45755, 'lng': -83.5266}"
10308922,Cherokee,North Carolina,"{'lat': 35.75948, 'lng': -83.10595}"
10391389,Waynesville,North Carolina,"{'lat': 35.57397, 'lng': -83.07516}"
10263496,Cherokee,North Carolina,"{'lat': 35.55287, 'lng': -83.31003}"
10030317,Bryson City,North Carolina,"{'lat': 35.46411, 'lng': -83.43396}"
10256461,Cherokee,North Carolina,"{'lat': 35.59061, 'lng': -83.46959}"
10011814,Cherokee,North Carolina,"{'lat': 35.58788, 'lng': -83.36388}"
10325962,Bryson City,North Carolina,"{'lat': 35.55682, 'lng': -83.49605}"
10235682,Cherokee,North Carolina,"{'lat': 35.55293, 'lng': -83.30943}"
10011235,Robbinsville,North Carolina,"{'lat': 35.46732, 'lng': -83.8768}"
10341786,Waynesville,North Carolina,"{'lat': 35.57408, 'lng': -83.09357}"
10021453,Cherokee,North Carolina,"{'lat': 35.62111, 'lng': -83.21086}"
10259300,Cherokee,North Carolina,"{'lat': 35.5672, 'lng': -83.17548}"
10259322,Bryson City,North Carolina,"{'lat': 35.5566, 'lng': -83.49584}"
10300214,Cherokee,North Carolina,"{'lat': 35.557, 'lng': -83.49626}"
10457006,Cherokee,North Carolina,"{'lat': 35.56286, 'lng': -83.31066}"
10327184,Cherokee,North Carolina,"{'lat': 35.61102, 'lng': -83.18451}"
10386497,Bryson City,North Carolina,"{'lat': 35.56292, 'lng': -83.49841}"
10259298,Waynesville,North Carolina,"{'lat': 35.7595, 'lng': -83.10597}"
10013141,Fontana Dam,North Carolina,"{'lat': 35.46722, 'lng': -83.87692}"
10036694,Waynesville,North Carolina,"{'lat': 35.56302, 'lng': -83.16221}"
10236356,Fontana Dam,North Carolina,"{'lat': 35.46129, 'lng': -83.81097}"
10431929,Cherokee,North Carolina,"{'lat': 35.58568, 'lng': -83.39889}"
10264443,Waynesville,North Carolina,"{'lat': 35.63132, 'lng': -83.08812}"
10423168,Bryson City,North Carolina,"{'lat': 35.46736, 'lng': -83.87677}"
10235686,Cherokee,North Carolina,"{'lat': 35.61047, 'lng': -83.42583}"
10111208,Cherokee,North Carolina,"{'lat': 35.62122, 'lng': -83.21094}"
10235664,Bryson City,North Carolina,"{'lat': 35.46399, 'lng': -83.4346}"
10527458,Bryson City,North Carolina,"{'lat': 35.45897, 'lng': -83.53783}"
10349433,Bryson City,North Carolina,"{'lat': 35.459, 'lng': -83.53779}"
10327185,Cherokee,North Carolina,"{'lat': 35.62414, 'lng': -83.21144}"
10263693,Waynesville,North Carolina,"{'lat': 35.7595, 'lng': -83.10574}"
10468692,Waynesville,North Carolina,"{'lat': 35.75188, 'lng': -83.11022}"
10476068,Bryson City,North Carolina,"{'lat': 35.55681, 'lng': -83.49603}"
10294045,Waynesville,North Carolina,"{'lat': 35.75107, 'lng': -83.1095}"
10404669,Waynesville,North Carolina,"{'lat': 35.70024, 'lng': -83.09743}"
10369466,Bryson City,North Carolina,"{'lat': 35.45873, 'lng': -83.53759}"
10539892,Fontana Dam,North Carolina,"{'lat': 35.46052, 'lng': -83.81104}"
10333818,Cherokee,North Carolina,"{'lat': 35.59888, 'lng': -83.4125}"
10235667,Bryson City,North Carolina,"{'lat': 35.4591, 'lng': -83.53813}"
10400232,Cherokee,North Carolina,"{'lat': 35.4924, 'lng': -83.3708}"
10332652,Waynesville,North Carolina,"{'lat': 35.61641, 'lng': -83.12079}"
10422498,Cherokee,North Carolina,"{'lat': 35.59047, 'lng': -83.46953}"
10352958,Bryson City,North Carolina,"{'lat': 35.5568, 'lng': -83.49606}"
10315779,Robbinsville,North Carolina,"{'lat': 35.45231, 'lng': -83.80138}"
10315058,Cherokee,North Carolina,"{'lat': 35.75109, 'lng': -83.10962}"
10375085,Bryson City,North Carolina,"{'lat': 35.45893, 'lng': -83.53792}"
10486155,Cherokee,North Carolina,"{'lat': 35.5904, 'lng': -83.46936}"
10427729,Bryson City,North Carolina,"{'lat': 35.5568, 'lng': -83.49606}"
10503675,Cherokee,North Carolina,"{'lat': 35.56326, 'lng': -83.16157}"
10236044,Fairfield,North Dakota,"{'lat': 46.98863, 'lng': -103.48513}"
10263868,Watford City,North Dakota,"{'lat': 47.60986, 'lng': -103.35601}"
10236045,Fairfield,North Dakota,"{'lat': 46.8943, 'lng': -103.38216}"
10235012,Fairfield,North Dakota,"{'lat': 46.99627, 'lng': -103.60466}"
10235004,Amidon,North Dakota,"{'lat': 46.59833, 'lng': -103.44511}"
10236047,Fairfield,North Dakota,"{'lat': 46.95256, 'lng': -103.49513}"
10269387,Belfield,North Dakota,"{'lat': 46.92654, 'lng': -103.38951}"
10236042,Fairfield,North Dakota,"{'lat': 46.9219, 'lng': -103.46307}"
10236043,Fairfield,North Dakota,"{'lat': 46.92453, 'lng': -103.40212}"
10236055,Watford City,North Dakota,"{'lat': 47.60038, 'lng': -103.26661}"
10236046,Fairfield,North Dakota,"{'lat': 46.96627, 'lng': -103.48743}"
10329957,Belfield,North Dakota,"{'lat': 46.95934, 'lng': -103.40174}"
10292724,Watford City,North Dakota,"{'lat': 47.59297, 'lng': -103.33894}"
10269386,Belfield,North Dakota,"{'lat': 46.91258, 'lng': -103.42898}"
10443456,Belfield,North Dakota,"{'lat': 46.89518, 'lng': -103.37975}"
10291297,Medora,North Dakota,"{'lat': 46.9591, 'lng': -103.50294}"
10291317,Medora,North Dakota,"{'lat': 46.95905, 'lng': -103.50285}"
10239359,Grassy Butte,North Dakota,"{'lat': 47.60303, 'lng': -103.44291}"
10347969,Medora,North Dakota,"{'lat': 46.9163, 'lng': -103.52567}"
10291315,Medora,North Dakota,"{'lat': 46.95896, 'lng': -103.50433}"
10291314,Medora,North Dakota,"{'lat': 46.94, 'lng': -103.38113}"
10291316,Medora,North Dakota,"{'lat': 46.95908, 'lng': -103.5029}"
10236048,Fairfield,North Dakota,"{'lat': 46.93194, 'lng': -103.43163}"
10032574,Hudson,Ohio,"{'lat': 41.22386, 'lng': -81.51015}"
10235835,Northfield,Ohio,"{'lat': 41.27688, 'lng': -81.54021}"
10035195,Northfield,Ohio,"{'lat': 41.27104, 'lng': -81.5567}"
10238254,Brecksville,Ohio,"{'lat': 41.25634, 'lng': -81.57266}"
10039328,Peninsula,Ohio,"{'lat': 41.21832, 'lng': -81.52429}"
10034704,Peninsula,Ohio,"{'lat': 41.21948, 'lng': -81.57649}"
10245164,Peninsula,Ohio,"{'lat': 41.21802, 'lng': -81.52488}"
10272971,Peninsula,Ohio,"{'lat': 41.23943, 'lng': -81.53804}"
10234182,Cuyahoga Falls,Ohio,"{'lat': 41.21248, 'lng': -81.54581}"
10257890,Brecksville,Ohio,"{'lat': 41.31788, 'lng': -81.58767}"
10266197,Brecksville,Ohio,"{'lat': 41.25609, 'lng': -81.57269}"
10264336,Brecksville,Ohio,"{'lat': 41.28877, 'lng': -81.57174}"
10000147,Peninsula,Ohio,"{'lat': 41.23206, 'lng': -81.50731}"
10243139,Peninsula,Ohio,"{'lat': 41.21887, 'lng': -81.52413}"
10235836,Peninsula,Ohio,"{'lat': 41.22634, 'lng': -81.51406}"
10019479,Peninsula,Ohio,"{'lat': 41.26251, 'lng': -81.55878}"
10235844,Peninsula,Ohio,"{'lat': 41.21942, 'lng': -81.57623}"
10344553,Peninsula,Ohio,"{'lat': 41.22308, 'lng': -81.51057}"
10306982,Brecksville,Ohio,"{'lat': 41.26274, 'lng': -81.55908}"
10310616,Peninsula,Ohio,"{'lat': 41.21244, 'lng': -81.54589}"
10235841,Peninsula,Ohio,"{'lat': 41.23328, 'lng': -81.56917}"
10276110,Brecksville,Ohio,"{'lat': 41.2042, 'lng': -81.58074}"
10344781,Peninsula,Ohio,"{'lat': 41.2433, 'lng': -81.54995}"
10295028,Brecksville,Ohio,"{'lat': 41.20419, 'lng': -81.5807}"
10300429,Akron,Ohio,"{'lat': 41.18411, 'lng': -81.58176}"
10305108,Brecksville,Ohio,"{'lat': 41.23193, 'lng': -81.50783}"
10295083,Brecksville,Ohio,"{'lat': 41.20417, 'lng': -81.58072}"
10240928,Peninsula,Ohio,"{'lat': 41.20925, 'lng': -81.52686}"
10276946,Brecksville,Ohio,"{'lat': 41.21792, 'lng': -81.52496}"
10344771,Peninsula,Ohio,"{'lat': 41.26261, 'lng': -81.55849}"
10344762,Northfield,Ohio,"{'lat': 41.28955, 'lng': -81.56379}"
10344879,Brecksville,Ohio,"{'lat': 41.28875, 'lng': -81.57178}"
10355894,Northfield,Ohio,"{'lat': 41.3183, 'lng': -81.58776}"
10270881,Peninsula,Ohio,"{'lat': 41.25512, 'lng': -81.51897}"
10346689,Cuyahoga Falls,Ohio,"{'lat': 41.21247, 'lng': -81.54555}"
10320598,Akron,Ohio,"{'lat': 41.20425, 'lng': -81.5806}"
10342415,Peninsula,Ohio,"{'lat': 41.26282, 'lng': -81.55818}"
10344779,Peninsula,Ohio,"{'lat': 41.26252, 'lng': -81.5585}"
10012275,Peninsula,Ohio,"{'lat': 41.23169, 'lng': -81.50783}"
10348791,Peninsula,Ohio,"{'lat': 41.23942, 'lng': -81.53818}"
10294673,Peninsula,Ohio,"{'lat': 41.23937, 'lng': -81.5381}"
10344875,Northfield,Ohio,"{'lat': 41.28954, 'lng': -81.56376}"
10235837,Peninsula,Ohio,"{'lat': 41.22628, 'lng': -81.5143}"
10406483,Peninsula,Ohio,"{'lat': 41.24317, 'lng': -81.55035}"
10406135,Peninsula,Ohio,"{'lat': 41.26344, 'lng': -81.55849}"
10270879,Peninsula,Ohio,"{'lat': 41.23938, 'lng': -81.53801}"
10324329,Peninsula,Ohio,"{'lat': 41.19402, 'lng': -81.57763}"
10376904,Cuyahoga Falls,Ohio,"{'lat': 41.2123, 'lng': -81.54555}"
10307663,Brecksville,Ohio,"{'lat': 41.25596, 'lng': -81.5727}"
10235829,Brecksville,Ohio,"{'lat': 41.28957, 'lng': -81.56437}"
10000482,Crater Lake,Oregon,"{'lat': 42.91, 'lng': -122.14199}"
10034294,Crater Lake,Oregon,"{'lat': 42.97972, 'lng': -122.08335}"
10038157,Crater Lake,Oregon,"{'lat': 42.94581, 'lng': -122.16896}"
10000879,Chiloquin,Oregon,"{'lat': 42.92905, 'lng': -122.03015}"
10006702,Crater Lake,Oregon,"{'lat': 42.91089, 'lng': -122.14595}"
10249415,Chiloquin,Oregon,"{'lat': 42.901650000000004, 'lng': -122.06111}"
10031540,Crater Lake,Oregon,"{'lat': 42.93439, 'lng': -122.1503}"
10016688,Crater Lake,Oregon,"{'lat': 42.9, 'lng': -122.09549}"
10249416,Chiloquin,Oregon,"{'lat': 42.84983, 'lng': -122.00705}"
10033225,Chiloquin,Oregon,"{'lat': 42.87174, 'lng': -122.16931}"
10260669,Crater Lake,Oregon,"{'lat': 43.08861, 'lng': -122.11648}"
10013161,Chiloquin,Oregon,"{'lat': 42.86676, 'lng': -122.14558}"
10007903,Crater Lake,Oregon,"{'lat': 42.88233, 'lng': -122.09773}"
10015976,Chiloquin,Oregon,"{'lat': 42.86542, 'lng': -122.16247}"
10012733,Chiloquin,Oregon,"{'lat': 42.89664, 'lng': -122.13375}"
10008619,Crater Lake,Oregon,"{'lat': 42.91206, 'lng': -122.14762}"
10236072,Crater Lake,Oregon,"{'lat': 42.93441, 'lng': -122.17006}"
10309323,Chemult,Oregon,"{'lat': 42.87199, 'lng': -122.16928}"
10236071,Crater Lake,Oregon,"{'lat': 42.89698, 'lng': -122.13413}"
10311520,Crater Lake,Oregon,"{'lat': 42.84313, 'lng': -122.14949}"
10339650,Crater Lake,Oregon,"{'lat': 42.8711, 'lng': -122.18044}"
10384539,Crater Lake,Oregon,"{'lat': 42.87187, 'lng': -122.16929}"
10023320,Hopkins,South Carolina,"{'lat': 33.82994, 'lng': -80.8225}"
10007467,Hopkins,South Carolina,"{'lat': 33.82961, 'lng': -80.82374}"
10236209,Hopkins,South Carolina,"{'lat': 33.83019, 'lng': -80.82293}"
10236213,St. Matthews,South Carolina,"{'lat': 33.83015, 'lng': -80.82322}"
10111657,Hopkins,South Carolina,"{'lat': 33.82033, 'lng': -80.78757}"
10236207,Hopkins,South Carolina,"{'lat': 33.83567, 'lng': -80.828}"
10269694,Gadsden,South Carolina,"{'lat': 33.81969, 'lng': -80.7879}"
10451634,Columbia,South Carolina,"{'lat': 33.96156, 'lng': -81.03518}"
10235471,Interior,South Dakota,"{'lat': 43.76031, 'lng': -101.92808}"
10236013,Interior,South Dakota,"{'lat': 43.7613, 'lng': -101.92792}"
10036809,Interior,South Dakota,"{'lat': 43.7636, 'lng': -101.92684}"
10040859,Interior,South Dakota,"{'lat': 43.758, 'lng': -101.97446}"
10021545,Interior,South Dakota,"{'lat': 43.75805, 'lng': -101.97438}"
10263286,Interior,South Dakota,"{'lat': 43.76022, 'lng': -101.92789}"
10037874,Interior,South Dakota,"{'lat': 43.75043, 'lng': -101.93117}"
10039409,Interior,South Dakota,"{'lat': 43.77289, 'lng': -102.00298}"
10026500,Custer,South Dakota,"{'lat': 43.62278, 'lng': -103.48582}"
10018051,Custer,South Dakota,"{'lat': 43.55464, 'lng': -103.4667}"
10028191,Custer,South Dakota,"{'lat': 43.58144, 'lng': -103.4837}"
10036805,Custer,South Dakota,"{'lat': 43.53544, 'lng': -103.49805}"
10033733,Custer,South Dakota,"{'lat': 43.52178, 'lng': -103.47746}"
10037873,Buffalo Gap,South Dakota,"{'lat': 43.59131, 'lng': -103.38165}"
10448920,Wall,South Dakota,"{'lat': 43.83475, 'lng': -102.20138}"
10312492,Pringle,South Dakota,"{'lat': 43.58121, 'lng': -103.48454}"
10354442,Scenic,South Dakota,"{'lat': 43.72457, 'lng': -102.52845}"
10028190,Custer,South Dakota,"{'lat': 43.55863, 'lng': -103.48666}"
10333773,Hot Springs,South Dakota,"{'lat': 43.55662, 'lng': -103.47887}"
10236061,Buffalo Gap,South Dakota,"{'lat': 43.62242, 'lng': -103.42118}"
10042715,Gatlinburg,Tennessee,"{'lat': 35.62957, 'lng': -83.45172}"
10234019,Gatlinburg,Tennessee,"{'lat': 35.63544, 'lng': -83.46976}"
10000685,Gatlinburg,Tennessee,"{'lat': 35.67592, 'lng': -83.48668}"
10002171,Gatlinburg,Tennessee,"{'lat': 35.68027, 'lng': -83.46261}"
10243771,Gatlinburg,Tennessee,"{'lat': 35.6719, 'lng': -83.58062}"
10233267,Townsend,Tennessee,"{'lat': 35.59095, 'lng': -83.85201}"
10111322,Gatlinburg,Tennessee,"{'lat': 35.61098, 'lng': -83.42475}"
10002866,Gatlinburg,Tennessee,"{'lat': 35.70272, 'lng': -83.35747}"
10259284,Gatlinburg,Tennessee,"{'lat': 35.62874, 'lng': -83.45078}"
10259229,Townsend,Tennessee,"{'lat': 35.64105, 'lng': -83.68926}"
10111932,Gatlinburg,Tennessee,"{'lat': 35.69662, 'lng': -83.38846}"
10026407,Cosby,Tennessee,"{'lat': 35.75637, 'lng': -83.20788}"
10040734,Gatlinburg,Tennessee,"{'lat': 35.68562, 'lng': -83.53732}"
10012354,Gatlinburg,Tennessee,"{'lat': 35.6719, 'lng': -83.58056}"
10264089,Gatlinburg,Tennessee,"{'lat': 35.61097, 'lng': -83.42474}"
10030861,Gatlinburg,Tennessee,"{'lat': 35.65342, 'lng': -83.58016}"
10040730,Townsend,Tennessee,"{'lat': 35.61853, 'lng': -83.66995}"
10259853,Townsend,Tennessee,"{'lat': 35.60651, 'lng': -83.77419}"
10036684,Gatlinburg,Tennessee,"{'lat': 35.61095, 'lng': -83.42487}"
10305945,Gatlinburg,Tennessee,"{'lat': 35.68551, 'lng': -83.53714}"
10015520,Cosby,Tennessee,"{'lat': 35.75779, 'lng': -83.20967}"
10234282,Gatlinburg,Tennessee,"{'lat': 35.67573, 'lng': -83.48563}"
10259336,Gatlinburg,Tennessee,"{'lat': 35.67745, 'lng': -83.47853}"
10111797,Gatlinburg,Tennessee,"{'lat': 35.68006, 'lng': -83.46228}"
10250846,Gatlinburg,Tennessee,"{'lat': 35.61096, 'lng': -83.42467}"
10241040,Townsend,Tennessee,"{'lat': 35.61741, 'lng': -83.66946}"
10111984,Townsend,Tennessee,"{'lat': 35.60686, 'lng': -83.74488}"
10033590,Townsend,Tennessee,"{'lat': 35.64146, 'lng': -83.68935}"
10235587,Gatlinburg,Tennessee,"{'lat': 35.68552, 'lng': -83.49645}"
10111542,Townsend,Tennessee,"{'lat': 35.56245, 'lng': -83.84573}"
10029217,Gatlinburg,Tennessee,"{'lat': 35.67828, 'lng': -83.64753}"
10235562,Gatlinburg,Tennessee,"{'lat': 35.6693, 'lng': -83.66208}"
10262146,Gatlinburg,Tennessee,"{'lat': 35.67558, 'lng': -83.4857}"
10032533,Gatlinburg,Tennessee,"{'lat': 35.65366, 'lng': -83.58015}"
10351769,Gatlinburg,Tennessee,"{'lat': 35.62909, 'lng': -83.45096}"
10253465,Maryville,Tennessee,"{'lat': 35.63124, 'lng': -83.94022}"
10235564,Townsend,Tennessee,"{'lat': 35.64091, 'lng': -83.69115}"
10111449,Gatlinburg,Tennessee,"{'lat': 35.68552, 'lng': -83.53706}"
10274659,Gatlinburg,Tennessee,"{'lat': 35.61084, 'lng': -83.42526}"
10042717,Cosby,Tennessee,"{'lat': 35.70021, 'lng': -83.09749}"
10008524,Townsend,Tennessee,"{'lat': 35.60645, 'lng': -83.77646}"
10040735,Gatlinburg,Tennessee,"{'lat': 35.67956, 'lng': -83.53127}"
10033605,Cosby,Tennessee,"{'lat': 35.76935, 'lng': -83.2667}"
10258642,Gatlinburg,Tennessee,"{'lat': 35.68348, 'lng': -83.49042}"
10098025,Gatlinburg,Tennessee,"{'lat': 35.56271, 'lng': -83.49999}"
10037737,Gatlinburg,Tennessee,"{'lat': 35.70124, 'lng': -83.51204}"
10033596,Gatlinburg,Tennessee,"{'lat': 35.67703, 'lng': -83.47849}"
10318501,Gatlinburg,Tennessee,"{'lat': 35.65364, 'lng': -83.58022}"
10255292,Gatlinburg,Tennessee,"{'lat': 35.68804, 'lng': -83.53492}"
10260022,Gatlinburg,Tennessee,"{'lat': 35.67828, 'lng': -83.64769}"
10278112,Gatlinburg,Tennessee,"{'lat': 35.67577, 'lng': -83.48556}"
10265630,Gatlinburg,Tennessee,"{'lat': 35.6755, 'lng': -83.48568}"
10033607,Hartford,Tennessee,"{'lat': 35.78333, 'lng': -83.10927}"
10235691,Townsend,Tennessee,"{'lat': 35.627250000000004, 'lng': -83.72644}"
10280663,Townsend,Tennessee,"{'lat': 35.66942, 'lng': -83.66239}"
10111624,Gatlinburg,Tennessee,"{'lat': 35.72964, 'lng': -83.40584}"
10010713,Townsend,Tennessee,"{'lat': 35.60421, 'lng': -83.77067}"
10242506,Gatlinburg,Tennessee,"{'lat': 35.61041, 'lng': -83.42557}"
10266181,Gatlinburg,Tennessee,"{'lat': 35.65229, 'lng': -83.58147}"
10292939,Gatlinburg,Tennessee,"{'lat': 35.68029, 'lng': -83.46251}"
10111792,Cosby,Tennessee,"{'lat': 35.75946, 'lng': -83.10599}"
10111329,Townsend,Tennessee,"{'lat': 35.66054, 'lng': -83.70901}"
10279123,Sevierville,Tennessee,"{'lat': 35.68026, 'lng': -83.46246}"
10284971,Townsend,Tennessee,"{'lat': 35.61861, 'lng': -83.67006}"
10042714,Gatlinburg,Tennessee,"{'lat': 35.63642, 'lng': -83.49171}"
10260510,Gatlinburg,Tennessee,"{'lat': 35.68449, 'lng': -83.53498}"
10258633,Gatlinburg,Tennessee,"{'lat': 35.65775, 'lng': -83.58068}"
10270730,Gatlinburg,Tennessee,"{'lat': 35.65201, 'lng': -83.58122}"
10235575,Hartford,Tennessee,"{'lat': 35.75117, 'lng': -83.10971}"
10039311,Cosby,Tennessee,"{'lat': 35.75396, 'lng': -83.20703}"
10245065,Townsend,Tennessee,"{'lat': 35.59758, 'lng': -83.84334}"
10353236,Townsend,Tennessee,"{'lat': 35.60501, 'lng': -83.7701}"
10276323,Gatlinburg,Tennessee,"{'lat': 35.61057, 'lng': -83.42605}"
10235696,Gatlinburg,Tennessee,"{'lat': 35.70772, 'lng': -83.38335}"
10235671,Gatlinburg,Tennessee,"{'lat': 35.66318, 'lng': -83.52673}"
10038786,Gatlinburg,Tennessee,"{'lat': 35.69686, 'lng': -83.3878}"
10306112,Gatlinburg,Tennessee,"{'lat': 35.65007, 'lng': -83.5128}"
10234202,Gatlinburg,Tennessee,"{'lat': 35.65234, 'lng': -83.58154}"
10294985,Gatlinburg,Tennessee,"{'lat': 35.66337, 'lng': -83.52636}"
10012885,Gatlinburg,Tennessee,"{'lat': 35.67171, 'lng': -83.58043}"
10011050,Tallassee,Tennessee,"{'lat': 35.60914, 'lng': -83.93525}"
10008136,Townsend,Tennessee,"{'lat': 35.46048, 'lng': -83.81107}"
10235590,Gatlinburg,Tennessee,"{'lat': 35.67542, 'lng': -83.64643}"
10111543,Tallassee,Tennessee,"{'lat': 35.54295, 'lng': -83.89432}"
10028074,Cosby,Tennessee,"{'lat': 35.7559, 'lng': -83.2078}"
10111867,Gatlinburg,Tennessee,"{'lat': 35.68757, 'lng': -83.53477}"
10244630,Gatlinburg,Tennessee,"{'lat': 35.67822, 'lng': -83.64762}"
10030871,Cosby,Tennessee,"{'lat': 35.75722, 'lng': -83.20895}"
10030854,Townsend,Tennessee,"{'lat': 35.60662, 'lng': -83.74499}"
10033603,Sevierville,Tennessee,"{'lat': 35.70774, 'lng': -83.37997}"
10235689,Townsend,Tennessee,"{'lat': 35.60661, 'lng': -83.74485}"
10030856,Townsend,Tennessee,"{'lat': 35.60663, 'lng': -83.74499}"
10242204,Townsend,Tennessee,"{'lat': 35.617490000000004, 'lng': -83.66965}"
10349553,Townsend,Tennessee,"{'lat': 35.62771, 'lng': -83.72638}"
10299002,Cosby,Tennessee,"{'lat': 35.75595, 'lng': -83.208}"
10235566,Gatlinburg,Tennessee,"{'lat': 35.65359, 'lng': -83.58002}"
10112071,Cosby,Tennessee,"{'lat': 35.75363, 'lng': -83.20682}"
10111114,Tallassee,Tennessee,"{'lat': 35.60777, 'lng': -83.93649}"
10259293,Gatlinburg,Tennessee,"{'lat': 35.61105, 'lng': -83.42533}"
10235663,Gatlinburg,Tennessee,"{'lat': 35.65192, 'lng': -83.58124}"
10235661,Townsend,Tennessee,"{'lat': 35.62813, 'lng': -83.72532}"
10259290,Gatlinburg,Tennessee,"{'lat': 35.61071, 'lng': -83.42556}"
10293410,Townsend,Tennessee,"{'lat': 35.60674, 'lng': -83.79496}"
10253852,Townsend,Tennessee,"{'lat': 35.64103, 'lng': -83.69049}"
10270198,Tallassee,Tennessee,"{'lat': 35.61058, 'lng': -83.93256}"
10270658,Cosby,Tennessee,"{'lat': 35.75576, 'lng': -83.20782}"
10235153,Townsend,Tennessee,"{'lat': 35.64565, 'lng': -83.80544}"
10002998,Gatlinburg,Tennessee,"{'lat': 35.68795, 'lng': -83.53817}"
10111793,Cosby,Tennessee,"{'lat': 35.78288, 'lng': -83.17382}"
10111113,Tallassee,Tennessee,"{'lat': 35.60931, 'lng': -83.93526}"
10318533,Maryville,Tennessee,"{'lat': 35.63748, 'lng': -83.93763}"
10111112,Townsend,Tennessee,"{'lat': 35.60628, 'lng': -83.77778}"
10111498,Cosby,Tennessee,"{'lat': 35.75762, 'lng': -83.20969}"
10111685,Townsend,Tennessee,"{'lat': 35.62834, 'lng': -83.72625}"
10037739,Gatlinburg,Tennessee,"{'lat': 35.76937, 'lng': -83.26669}"
10235579,Cosby,Tennessee,"{'lat': 35.75377, 'lng': -83.20691}"
10030321,Cosby,Tennessee,"{'lat': 35.56287, 'lng': -83.31063}"
10269553,Townsend,Tennessee,"{'lat': 35.6179, 'lng': -83.66969}"
10005838,Townsend,Tennessee,"{'lat': 35.6057, 'lng': -83.77778}"
10038790,Gatlinburg,Tennessee,"{'lat': 35.7705, 'lng': -83.11108}"
10434946,Gatlinburg,Tennessee,"{'lat': 35.68574, 'lng': -83.53732}"
10405760,Gatlinburg,Tennessee,"{'lat': 35.69408, 'lng': -83.64598}"
10040718,Tallassee,Tennessee,"{'lat': 35.60784, 'lng': -83.9362}"
10317135,Townsend,Tennessee,"{'lat': 35.59137, 'lng': -83.85285}"
10266258,Tallassee,Tennessee,"{'lat': 35.61055, 'lng': -83.93256}"
10245187,Townsend,Tennessee,"{'lat': 35.60039, 'lng': -83.77414}"
10396656,Gatlinburg,Tennessee,"{'lat': 35.69412, 'lng': -83.646}"
10340048,Gatlinburg,Tennessee,"{'lat': 35.66048, 'lng': -83.70866}"
10410103,Townsend,Tennessee,"{'lat': 35.60664, 'lng': -83.79467}"
10339384,Townsend,Tennessee,"{'lat': 35.64143, 'lng': -83.68957}"
10253863,Townsend,Tennessee,"{'lat': 35.61744, 'lng': -83.66945}"
10028060,Townsend,Tennessee,"{'lat': 35.59124, 'lng': -83.85210000000001}"
10235670,Townsend,Tennessee,"{'lat': 35.60484, 'lng': -83.77035}"
10391724,Townsend,Tennessee,"{'lat': 35.64465, 'lng': -83.80521}"
10111520,Tallassee,Tennessee,"{'lat': 35.64565, 'lng': -83.90975}"
10362040,Gatlinburg,Tennessee,"{'lat': 35.61114, 'lng': -83.42486}"
10343693,Townsend,Tennessee,"{'lat': 35.59133, 'lng': -83.85286}"
10297639,Cosby,Tennessee,"{'lat': 35.75274, 'lng': -83.20308}"
10302968,Townsend,Tennessee,"{'lat': 35.60407, 'lng': -83.76865}"
10249047,Gatlinburg,Tennessee,"{'lat': 35.68823, 'lng': -83.5381}"
10425261,Gatlinburg,Tennessee,"{'lat': 35.69245, 'lng': -83.64608}"
10427717,Hartford,Tennessee,"{'lat': 35.70024, 'lng': -83.09743}"
10397577,Gatlinburg,Tennessee,"{'lat': 35.65192, 'lng': -83.51326}"
10338529,Townsend,Tennessee,"{'lat': 35.59784, 'lng': -83.84342}"
